timestamp,ev_kw,lag_1,lag_4,lag_96,lag_672,roll_1h_mean,roll_6h_mean,roll_24h_mean,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos,dow_sin,dow_cos,is_weekend
2018-05-17 12:00:00+00:00,0.0,0.0,3.5420000000000003,2.6174,7.1162,0.0,5.193304166666667,20.477954166666667,867.0,738.0,129.0,97.0,14.1,12.5,1.2246467991473532e-16,-1.0,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 12:15:00+00:00,0.0,0.0,0.0,3.9261,10.7433,0.0,4.992629166666666,20.437057291666665,856.25,703.25,153.0,97.25,14.25,12.375,-0.06540312923014287,-0.9978589232386035,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 12:30:00+00:00,3.5466,0.0,0.0,0.9982,4.3654,0.8866499999999894,5.1154874999999995,20.463603125000002,845.5,668.5,177.0,97.5,14.4,12.25,-0.13052619222005132,-0.9914448613738105,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 12:45:00+00:00,6.9874,3.5466,0.0,0.7544,3.3074,2.6334999999999895,5.143854166666666,20.528530208333333,834.75,633.75,201.0,97.75,14.55,12.125,-0.19509032201612792,-0.9807852804032305,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 13:00:00+00:00,9.7474,6.9874,0.0,0.0,6.7942,5.070349999999989,5.549995833333333,20.630065625,824.0,599.0,225.0,98.0,14.7,12.0,-0.25881904510252035,-0.9659258262890684,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 13:15:00+00:00,10.3822,9.7474,0.0,0.0,6.6976,7.665899999999989,5.724220833333334,20.738213541666667,813.5,587.25,226.25,98.0,14.85,11.775,-0.3214394653031611,-0.9469301294951058,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 13:30:00+00:00,12.1762,10.3822,3.5466,0.0,6.6930000000000005,9.823299999999989,5.927387500000001,20.865048958333336,803.0,575.5,227.5,98.0,15.0,11.55,-0.3826834323650892,-0.923879532511287,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 13:45:00+00:00,16.9533,12.1762,6.9874,0.0,6.7068,12.314774999999988,6.241625,21.041645833333334,792.5,563.75,228.75,98.0,15.15,11.325,-0.44228869021900147,-0.8968727415326883,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 14:00:00+00:00,19.8582,16.9533,9.7474,4.4252,5.142799999999999,14.84247499999999,6.691658333333334,21.20240625,782.0,552.0,230.0,98.0,15.3,11.1,-0.5000000000000001,-0.8660254037844386,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 14:15:00+00:00,22.8482,19.8582,10.3822,7.0932,5.807500000000001,17.958974999999988,7.173220833333333,21.36652083333333,753.5,517.25,236.25,98.25,15.325,11.075,-0.5555702330196023,-0.8314696123025452,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 14:30:00+00:00,24.1316,22.8482,12.1762,13.9357,15.318,20.947824999999987,7.813770833333333,21.472728125,725.0,482.5,242.5,98.5,15.35,11.05,-0.6087614290087207,-0.7933533402912352,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 14:45:00+00:00,24.1178,24.1316,16.9533,18.2298,17.3259,22.73894999999999,8.422216666666667,21.534061458333337,696.5,447.75,248.75,98.75,15.375,11.025,-0.6593458151000688,-0.7518398074789774,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 15:00:00+00:00,22.2042,24.1178,19.8582,14.5728,13.0502,23.32544999999999,9.062958333333333,21.613555208333334,668.0,413.0,255.0,99.0,15.4,11.0,-0.7071067811865475,-0.7071067811865477,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 15:15:00+00:00,27.2481,22.2042,22.8482,17.4892,15.9068,24.42542499999999,9.872558333333332,21.715210416666668,634.25,380.25,254.0,99.25,15.4,11.05,-0.7518398074789773,-0.6593458151000691,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 15:30:00+00:00,24.0074,27.2481,24.1316,16.123,21.1784,24.39437499999999,10.601083333333333,21.797339583333336,600.5,347.5,253.0,99.5,15.4,11.1,-0.7933533402912349,-0.6087614290087209,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 15:45:00+00:00,22.9172,24.0074,24.1178,21.739600000000003,25.0401,24.09422499999999,11.150975,21.80960625,566.75,314.75,252.0,99.75,15.4,11.15,-0.8314696123025448,-0.555570233019603,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 16:00:00+00:00,10.6076,22.9172,22.2042,17.7514,29.2054,21.19507499999999,11.305458333333334,21.73519166666667,533.0,282.0,251.0,100.0,15.4,11.2,-0.8660254037844385,-0.5000000000000004,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 16:15:00+00:00,10.5754,10.6076,27.2481,13.7678,27.485,17.02689999999999,11.584908333333333,21.7019375,492.25,250.25,242.0,97.0,15.3,11.15,-0.8968727415326883,-0.44228869021900136,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 16:30:00+00:00,16.2817,10.5754,24.0074,24.1569,30.084,15.09547499999999,12.119945833333333,21.619904166666668,451.5,218.5,233.0,94.0,15.2,11.1,-0.9238795325112868,-0.3826834323650895,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 16:45:00+00:00,21.0749,16.2817,22.9172,29.049,31.2639,14.634899999999991,12.883641666666668,21.536840625,410.75,186.75,224.0,91.0,15.1,11.05,-0.9469301294951056,-0.3214394653031618,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
