timestamp,pv_kw,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos
2023-10-12 01:45:00,0.0,0.0,0.0,0.0,98.5,15.375,8.525,0.4422886902190013,0.8968727415326883,-0.981947190186646,0.18915526872004093
2023-10-12 02:00:00,0.0,0.0,0.0,0.0,100.0,15.1,8.3,0.49999999999999994,0.8660254037844387,-0.981947190186646,0.18915526872004093
2023-10-12 02:15:00,0.0,0.0,0.0,0.0,100.0,14.925,8.350000000000001,0.5555702330196022,0.8314696123025452,-0.981947190186646,0.18915526872004093
2023-10-12 02:30:00,0.0,0.0,0.0,0.0,100.0,14.75,8.4,0.6087614290087207,0.7933533402912352,-0.981947190186646,0.18915526872004093
2023-10-12 02:45:00,0.0,0.0,0.0,0.0,100.0,14.575,8.45,0.6593458151000688,0.7518398074789774,-0.981947190186646,0.18915526872004093
2023-10-12 03:00:00,0.0,0.0,0.0,0.0,100.0,14.4,8.5,0.7071067811865476,0.7071067811865476,-0.981947190186646,0.18915526872004093
2023-10-12 03:15:00,0.0,0.0,0.0,0.0,100.0,14.475,8.475,0.7518398074789773,0.659345815100069,-0.981947190186646,0.18915526872004093
2023-10-12 03:30:00,0.0,0.0,0.0,0.0,100.0,14.55,8.45,0.7933533402912352,0.6087614290087207,-0.981947190186646,0.18915526872004093
2023-10-12 03:45:00,0.0,0.0,0.0,0.0,100.0,14.625,8.425,0.8314696123025452,0.5555702330196023,-0.981947190186646,0.18915526872004093
2023-10-12 04:00:00,0.0,0.0,0.0,0.0,100.0,14.7,8.4,0.8660254037844386,0.5000000000000001,-0.981947190186646,0.18915526872004093
2023-10-12 04:15:00,0.0,0.0,0.0,0.0,100.0,14.774999999999999,8.65,0.8968727415326884,0.44228869021900125,-0.981947190186646,0.18915526872004093
2023-10-12 04:30:00,0.0,0.0,0.0,0.0,100.0,14.85,8.9,0.9238795325112867,0.38268343236508984,-0.981947190186646,0.18915526872004093
2023-10-12 04:45:00,0.0,0.0,0.0,0.0,100.0,14.925,9.15,0.9469301294951057,0.3214394653031615,-0.981947190186646,0.18915526872004093
2023-10-12 05:00:00,0.0,0.0,0.0,0.0,100.0,15.0,9.4,0.9659258262890683,0.25881904510252074,-0.981947190186646,0.18915526872004093
2023-10-12 05:15:00,0.0,0.0,0.0,0.0,100.0,15.05,9.15,0.9807852804032304,0.19509032201612833,-0.981947190186646,0.18915526872004093
2023-10-12 05:30:00,0.0,0.0,0.0,0.0,100.0,15.1,8.9,0.9914448613738104,0.1305261922200517,-0.981947190186646,0.18915526872004093
2023-10-12 05:45:00,0.0,0.0,0.0,0.0,100.0,15.149999999999999,8.65,0.9978589232386035,0.06540312923014305,-0.981947190186646,0.18915526872004093
2023-10-12 06:00:00,0.0,0.0,0.0,0.0,100.0,15.2,8.4,1.0,6.123233995736766e-17,-0.981947190186646,0.18915526872004093
2023-10-12 06:15:00,0.0,1.5,0.0,1.5,100.0,15.225,8.05,0.9978589232386035,-0.06540312923014292,-0.981947190186646,0.18915526872004093
2023-10-12 06:30:00,0.0,3.0,0.0,3.0,100.0,15.25,7.7,0.9914448613738105,-0.13052619222005138,-0.981947190186646,0.18915526872004093
2023-10-12 06:45:00,0.0,4.5,0.0,4.5,100.0,15.275,7.35,0.9807852804032305,-0.19509032201612797,-0.981947190186646,0.18915526872004093
2023-10-12 07:00:00,0.0,6.0,0.0,6.0,100.0,15.3,7.0,0.9659258262890683,-0.25881904510252085,-0.981947190186646,0.18915526872004093
2023-10-12 07:15:00,0.0,14.5,0.0,14.5,100.0,15.450000000000001,7.825,0.9469301294951057,-0.3214394653031616,-0.981947190186646,0.18915526872004093
2023-10-12 07:30:00,0.0,23.0,0.0,23.0,100.0,15.600000000000001,8.65,0.9238795325112867,-0.3826834323650897,-0.981947190186646,0.18915526872004093
2023-10-12 07:45:00,0.0,31.500000000000004,0.0,31.500000000000004,100.0,15.75,9.475000000000001,0.8968727415326884,-0.44228869021900113,-0.981947190186646,0.18915526872004093
